,HOF,SP,ASG,G,AB,AVG,OBP,SLG,R_Norm,DB_Norm,TP_Norm,HR_Norm,RBI_Norm,SB_Norm,CS_Norm,BB_Norm,SO_Norm,IBB_Norm,HBP_Norm,SH_Norm,SF_Norm,GIDP_Norm,DBTP_Norm,BBSB_Norm
189,0,14,0,957,2891,245,307,382,0.1151850571,0.0491179523,0.004842615,0.0259425804,0.1272915946,0.0069180214,0.0079557247,0.0819785541,0.1539259772,0.0041508129,0.0121065375,0.0086475268,0.0121065375,0.0200622622,0.0539605673,0.0888965756
190,0,16,0,1701,4907,272,338,351,0.1359282657,0.0381088241,0.0105971062,0.0065212961,0.0760138578,0.0804972488,0.02832688,0.0951701651,0.1345017322,0.0032606481,0.0077440391,0.0130425922,0.0063175056,0.0120236397,0.0487059303,0.1756674139
191,0,19,0.47,2488,8723,267,322,357,0.1138369827,0.0445947495,0.005502694,0.0115785853,0.108907486,0.0367992663,0.012495701,0.0843746418,0.1359623983,0.0106614697,0.0024074286,0.00848332,0.0098589935,0.0304940961,0.0500974435,0.1211739081
192,0,17,0.12,2024,6957,285,347,443,0.1250539025,0.0553399454,0.0051746442,0.0307603852,0.1539456662,0.0077619664,0.0041684634,0.0964496191,0.1678884577,0.0066120454,0.0058933448,0.0012936611,0.0148052321,0.0261607015,0.0605145896,0.1042115855
193,0,10,0,603,1178,221,315,289,0.1341256367,0.0263157895,0.0093378608,0.0076400679,0.0704584041,0.0076400679,0.0084889643,0.136672326,0.2521222411,0.0025466893,0.0025466893,0.0152801358,0.0025466893,0.0203735144,0.0356536503,0.1443123939
194,0,17,0.29,1896,7349,298,337,466,0.1377058103,0.0564702681,0.0063954279,0.0327935774,0.153082052,0.0121104912,0.0066675738,0.0609606749,0.1239624439,0.0107497619,0.0023132399,0.006259355,0.0107497619,0.0204109403,0.062865696,0.0730711661
195,0,11,0.09,1119,3734,277,348,369,0.1671130155,0.0457953937,0.0109801821,0.0080342796,0.07873594,0.0313336904,0.0160685592,0.1017675415,0.0897161221,0.0016068559,0.0117836101,0.0224959829,0.0099089448,0.0155329405,0.0567755758,0.1331012319
196,0,14,0.07,1247,4311,273,330,428,0.1361633032,0.0605427975,0.0044073301,0.0282996984,0.1312920436,0.0113662723,0.0044073301,0.0753885409,0.1797726746,0.0081187659,0.0132219903,0.0027835769,0.0076548365,0.0255161215,0.0649501276,0.0867548133
197,0,10,0,884,2178,261,299,370,0.1359044995,0.0399449036,0.0041322314,0.0202020202,0.0964187328,0.059687787,0.0119375574,0.04912764,0.1616161616,0.0045913682,0.0073461892,0.0096418733,0.0050505051,0.0224977043,0.044077135,0.108815427
198,0,11,0,946,2796,268,339,366,0.0929899857,0.0450643777,0.0060801144,0.0135908441,0.1119456366,0.0010729614,0.0057224607,0.0944206009,0.0511444921,0.0078683834,0.0164520744,0.0078683834,0.006795422,0.0264663805,0.0511444921,0.0954935622
199,0,11,0,1075,2978,279,337,466,0.1192075218,0.042981867,0.0057085292,0.0439892545,0.1675621222,0.0023505709,0.0013431833,0.0829415715,0.1390194762,0.0171255876,0.0080591001,0.0053727334,0.0087306917,0.024513096,0.0486903962,0.0852921424
200,0,13,0,1584,5534,270,319,403,0.1272135887,0.0498735092,0.0122876762,0.019515721,0.1295627033,0.0216841344,0.0133718829,0.0702927358,0.1190820383,0.0050596314,0.0061438381,0.0050596314,0.0095771594,0.025478858,0.0621611854,0.0919768703
201,0,16,0.5,1573,5026,254,312,404,0.1163947473,0.035614803,0.0035813768,0.035614803,0.1307202547,0.0051730999,0.0055710306,0.0843613211,0.0949064863,0.0189017111,0.004178273,0.0135296458,0.008356546,0.0322323916,0.0391961799,0.089534421
202,0,14,0,1210,3435,268,349,408,0.1475982533,0.0442503639,0.0101892285,0.0250363901,0.1219796215,0.0136826783,0.0104803493,0.1254730713,0.1933042213,0.0160116448,0.0026200873,0.0064046579,0.0081513828,0.0165938865,0.0544395924,0.1391557496
203,0,10,0,1107,3927,281,336,402,0.1168831169,0.0583142348,0.008148714,0.0155334861,0.0995670996,0.0127323657,0.0094219506,0.0827603769,0.1026228673,0.0216450216,0.0045836516,0.0043290043,0.0078940667,0.025210084,0.0664629488,0.0954927426
204,0,15,0,865,1518,250,345,375,0.1146245059,0.0408432148,0.0006587615,0.0276679842,0.15085639,0.0019762846,0,0.1462450593,0.1192358366,0.0138339921,0.0046113307,0.0039525692,0.0098814229,0.0362318841,0.0415019763,0.1482213439
205,0,19,0.11,2353,7917,284,354,420,0.1308576481,0.0493873942,0.0118731843,0.0208412277,0.1360363774,0.0400404194,0.0171782241,0.1134268031,0.1302260957,0.0179360869,0.0008841733,0.0034103827,0.0103574586,0.0150309461,0.0612605785,0.1534672224
206,0,12,0,1388,4724,247,337,445,0.1509314141,0.0533446232,0.0076206605,0.0431837426,0.1320914479,0.0239204064,0.0082557155,0.1392887384,0.2428027096,0.0078323455,0.0010584251,0.0048687553,0.0080440305,0.0154530059,0.0609652837,0.1632091448
207,0,10,0,1156,3859,237,321,299,0.1443379114,0.0292821975,0.0069966313,0.0059600933,0.0722985229,0.0888831303,0.0202124903,0.1238662866,0.1316403213,0.0007774035,0.0036278829,0.0145115315,0.0077740347,0.0165846074,0.0362788287,0.2127494169
208,0,11,0,460,1113,257,318,385,0.1221922731,0.0539083558,0.0071877808,0.0197663971,0.111410602,0.0080862534,0.0053908356,0.0844564241,0.1796945193,0.0035938904,0.0080862534,0.004492363,0.0062893082,0.0125786164,0.0610961366,0.0925426774
209,0,12,0.08,1141,3362,291,403,417,0.1561570494,0.0526472338,0.007733492,0.0190362879,0.1296847115,0.004759072,0.008030934,0.1781677573,0.1097560976,0.009220702,0.0145746579,0.007733492,0.00743605,0.0166567519,0.0603807258,0.1829268293
210,0,10,0,1204,4017,264,349,396,0.1613144137,0.0485436893,0.0039830719,0.0251431416,0.1147622604,0.0527757033,0.0243963157,0.1269604182,0.1682847896,0.002738362,0.0099576799,0.0084640279,0.0121981578,0.0253920836,0.0525267613,0.1797361215
211,0,12,0,1079,3042,233,322,335,0.0798816568,0.0322156476,0.0075608153,0.0180802104,0.107495069,0.0009861933,0.0042735043,0.1272189349,0.1324786325,0.0253122945,0.0072320842,0.0177514793,0.0088757396,0.0216962525,0.0397764629,0.1282051282
212,0,10,0,1140,3829,257,310,343,0.1170018282,0.0504048054,0.0007834944,0.0112300862,0.0971533037,0.0015669888,0.0033951423,0.0775659441,0.0571950901,0.0018281536,0.0036563071,0.011491251,0.008879603,0.0334290938,0.0511882998,0.0791329329
213,0,14,0.21,1161,3630,245,357,427,0.1407713499,0.0542699725,0.0068870523,0.0377410468,0.1619834711,0.0137741047,0.0027548209,0.1732782369,0.2,0.0159779614,0.0066115702,0.0033057851,0.0112947658,0.0096418733,0.0611570248,0.1870523416
214,0,16,0.06,1458,4017,279,315,364,0.1267114762,0.0398307194,0.0092108539,0.0089619119,0.0819019169,0.0311177496,0.0144386358,0.0527757033,0.1050535225,0.0072193179,0.00248942,0.0079661439,0.0062235499,0.0107045059,0.0490415733,0.0838934528
215,0,13,0.08,1501,4427,258,318,367,0.1246894059,0.0399819291,0.0083578044,0.0173932686,0.1030042918,0.0036141857,0.0056471651,0.0862886831,0.1520216851,0.0051953919,0.0051953919,0.0250734131,0.008583691,0.0234922069,0.0483397335,0.0899028688
216,0,19,0.16,2436,8673,274,360,451,0.1429724432,0.0488873516,0.0034590107,0.0403551251,0.1581920904,0.0163726508,0.011299435,0.1376686268,0.1957800069,0.0216764672,0.0017295054,0.0023060071,0.0108382336,0.0267496829,0.0523463623,0.1540412775
217,0,17,0.12,1626,5321,269,359,482,0.1762826536,0.0449163691,0.0048862996,0.0529975569,0.1755309152,0.065589175,0.0124036835,0.1390716031,0.2627325691,0.0110881413,0.0062018418,0.0005638038,0.0093967299,0.0210486751,0.0498026687,0.204660778
218,0,10,0.2,1015,3719,259,332,467,0.1371336381,0.0475934391,0.0034955633,0.0510890024,0.1621403603,0.0075289056,0.0029577844,0.09948911,0.1648292552,0.0209733799,0.0147889218,0.0016133369,0.01048669,0.0215111589,0.0510890024,0.1070180156
219,0,10,0.2,1082,3585,245,307,403,0.1015341702,0.0457461646,0.0030683403,0.0354253835,0.1366806137,0.0019525802,0.0044630404,0.0928870293,0.1986052999,0.0122733612,0.0025104603,0.0050209205,0.0108786611,0.029567643,0.0488145049,0.0948396095
220,0,10,0,963,2999,259,313,415,0.1397132377,0.0536845615,0.0053351117,0.0303434478,0.1237079026,0.0446815605,0.018672891,0.0786928976,0.1790596866,0.0063354451,0.0033344448,0.0080026676,0.00966989,0.0183394465,0.0590196732,0.1233744582
221,0,18,0.11,1999,7223,294,329,405,0.112280216,0.037657483,0.004845632,0.0211823342,0.1456458535,0.0188287415,0.0081683511,0.0527481656,0.1043887581,0.0091374775,0.0044302921,0.004845632,0.0094143708,0.0303198117,0.042503115,0.0715769071
222,0,18,0.11,2429,9174,279,311,412,0.1326575104,0.0430564639,0.0150425114,0.0198386745,0.1147809026,0.043383475,0.0142794855,0.0455635492,0.1064966209,0.008175278,0.005559189,0.0090473076,0.0104643558,0.0139524744,0.0580989754,0.0889470242
223,1,21,0.38,2627,9927,279,323,482,0.1383096605,0.0506698902,0.0098720661,0.0441220913,0.1602699708,0.0316309056,0.0109801551,0.0593331319,0.1520096706,0.0144051577,0.0111816259,0.0024176488,0.0118867734,0.0218595749,0.0605419563,0.0909640375
224,0,15,0.07,1649,5809,259,329,445,0.1339301085,0.0537097607,0.0049922534,0.0407987605,0.151316922,0.0099845068,0.0082630401,0.1063866414,0.1556205887,0.0098123601,0.00361508,0.0037872267,0.0110173868,0.0304699604,0.0587020141,0.1163711482
225,0,11,0,1155,3881,220,324,442,0.148930688,0.0381345014,0.0033496522,0.0592630765,0.1545993301,0.0110796187,0.0079876321,0.1481576913,0.3630507601,0.0069569699,0.0082452976,0.0005153311,0.0056686421,0.0097912909,0.0414841536,0.15923731
226,0,15,0,1371,4602,254,323,326,0.1292916123,0.0380269448,0.0104302477,0.0045632334,0.0704041721,0.0421555845,0.0191221208,0.1012603216,0.1442850934,0.0104302477,0.0034767492,0.018904824,0.0047805302,0.0141242938,0.0484571925,0.1434159061
227,0,11,0.09,1121,3441,236,274,325,0.0935774484,0.0331299041,0.0066841035,0.0142400465,0.0816623075,0.0043591979,0.0055216507,0.0488230166,0.1485033421,0.0037779715,0.0049404243,0.0087183958,0.0063934903,0.0264458006,0.0398140076,0.0531822145
228,0,11,0,1109,3443,265,307,459,0.1356375254,0.0426953238,0.0049375545,0.0473424339,0.1635201859,0.0063897764,0.0072611095,0.0522799884,0.191112402,0.0090037758,0.012198664,0.0095846645,0.0092942202,0.0188788847,0.0476328783,0.0586697647
229,0,24,0,1766,4692,233,319,347,0.1118925831,0.0475277067,0.0025575448,0.0204603581,0.1003836317,0.0042625746,0.0040494459,0.126172208,0.1568627451,0.0027706735,0.0038363171,0.01342711,0.0089514066,0.0279198636,0.0500852515,0.1304347826
230,0,12,0.25,1392,4512,247,297,321,0.0999556738,0.0374556738,0.0050975177,0.0088652482,0.09375,0.0037677305,0.006427305,0.0726950355,0.0773492908,0.0019946809,0.0033244681,0.0268173759,0.0108599291,0.0175088652,0.0425531915,0.076462766
231,0,10,0,904,2483,255,318,333,0.1506242449,0.0370519533,0.006443818,0.0092629883,0.0612162706,0.0877970197,0.0253725332,0.0894079742,0.1212243254,0.0008054772,0.003221909,0.0144985904,0.003221909,0.0136931132,0.0434957712,0.177204994
232,0,13,0,1615,5779,268,352,377,0.1508911576,0.0422218377,0.0128049836,0.0138432255,0.0970756186,0.0801176674,0.0254369268,0.1304724001,0.1835957778,0.0053642499,0.0034608064,0.0098632981,0.0072676934,0.0171309915,0.0550268212,0.2105900675
233,0,12,0,1086,3740,254,308,401,0.1312834225,0.0454545455,0.0088235294,0.0280748663,0.128342246,0.0227272727,0.014973262,0.079144385,0.1697860963,0.0016042781,0.0032085561,0.0053475936,0.0090909091,0.022459893,0.0542780749,0.1018716578
234,0,13,0.15,993,3274,255,297,387,0.0998778253,0.0494807575,0.0015271839,0.0265729994,0.1380574221,0.002748931,0.0051924252,0.0604764814,0.1310323763,0.006719609,0.0039706781,0.0073304826,0.0085522297,0.0345143555,0.0510079414,0.0632254123
235,0,11,0,673,2061,254,302,346,0.1077147016,0.0562833576,0.0029112082,0.0101892285,0.0980106744,0.0101892285,0.0048520136,0.0465793304,0.0965550704,0.0019408054,0.025715672,0.0164968462,0.0063076177,0.0334788937,0.0591945657,0.056768559
236,0,13,0,550,1558,236,288,355,0.0930680359,0.0532734275,0.0057766367,0.0179717587,0.1071887035,0.0019255456,0.001283697,0.0648267009,0.2143774069,0.0019255456,0.012195122,0.0141206675,0.0089858793,0.0327342747,0.0590500642,0.0667522465
237,0,12,0,800,2000,265,315,332,0.157,0.0335,0.0125,0.003,0.0645,0.1335,0.039,0.071,0.0985,0.001,0.003,0.015,0.002,0.0185,0.046,0.2045
238,0,12,0.08,1086,3744,258,292,341,0.1185897436,0.0496794872,0.0053418803,0.0074786325,0.0948183761,0.0125534188,0.0117521368,0.0411324786,0.0817307692,0,0.0096153846,0.0205662393,0.0056089744,0.0280448718,0.0550213675,0.0536858974
239,0,12,0,1453,5131,266,354,373,0.1416877802,0.0428766322,0.0076008575,0.0163710778,0.0968622101,0.0407328006,0.0181251218,0.1381796921,0.1169362697,0.0101344767,0.0019489378,0.0066263886,0.0074059637,0.0153966088,0.0504774898,0.1789124927
240,0,15,0,1732,5479,267,356,411,0.1361562329,0.0514692462,0.0041978463,0.0279248038,0.1392589889,0.0281073189,0.0114984486,0.1388939588,0.1312283263,0.0182515057,0.0051104216,0.0020076656,0.0118634787,0.0233619274,0.0556670925,0.1670012776
241,0,13,0.08,1288,4124,270,326,432,0.1159068865,0.0407371484,0.0053346266,0.03685742,0.1707080504,0.0012124151,0.0014548982,0.0795344326,0.1411251212,0.0029097963,0.0058195926,0.0053346266,0.0055771096,0.0402521823,0.046071775,0.0807468477
242,0,13,0,703,1279,242,331,396,0.1485535575,0.0609851446,0.0101641908,0.0242376857,0.114151681,0.0172009382,0.0132916341,0.1297888976,0.2705238468,0.0054730258,0.0086004691,0.0062548866,0.0109460516,0.0125097733,0.0711493354,0.1469898358
243,0,10,0,915,2665,232,279,311,0.0930581614,0.0390243902,0.0052532833,0.0097560976,0.0900562852,0.0183864916,0.0112570356,0.0641651032,0.1283302064,0.0026266417,0.0030018762,0.0255159475,0.0045028143,0.025891182,0.0442776735,0.0825515947
244,0,11,0.09,929,2885,214,279,357,0.0949740035,0.0273830156,0.0013864818,0.0377816291,0.1181975737,0.0017331023,0.0045060659,0.0873483536,0.2346620451,0.006932409,0.0048526863,0.0072790295,0.0062391681,0.0235701906,0.0287694974,0.0890814558
245,0,12,0.08,1279,4677,267,300,388,0.1323497969,0.0498182596,0.0079110541,0.0186016677,0.104981826,0.0372033355,0.0121872996,0.0429762668,0.1952106051,0.0025657473,0.0079110541,0.0106906136,0.007055805,0.0198845414,0.0577293137,0.0801796023
246,0,18,0.11,1814,5927,269,296,416,0.1241774928,0.0492660705,0.010460604,0.0253079129,0.1127045723,0.035768517,0.0138349924,0.0342500422,0.1687194196,0.0074236545,0.0069174962,0.0094482875,0.0082672516,0.0165345031,0.0597266745,0.0700185591
247,0,10,0.2,1067,3587,277,356,475,0.1455255088,0.0535266239,0.01115138,0.0409813214,0.1477557848,0.029551157,0.0170058545,0.1237803178,0.1892946752,0.026763312,0.0025090605,0.0008363535,0.006690828,0.0136604405,0.0646780039,0.1533314748
248,0,14,0.14,1975,7408,277,352,436,0.1686015119,0.0593952484,0.0106641469,0.0259179266,0.1181155508,0.0368520518,0.0130939525,0.1106911447,0.1621220302,0.0045896328,0.0097192225,0.007424406,0.0091792657,0.0203833693,0.0700593952,0.1475431965
249,0,18,0,1328,2761,260,353,398,0.1481347338,0.0416515755,0.0061571894,0.0278884462,0.126403477,0.0094168779,0.0054328142,0.1455994205,0.1455994205,0.0123143788,0.0043462514,0.0094168779,0.0119521912,0.017747193,0.0478087649,0.1550162984
250,0,14,0,722,1993,221,306,315,0.0757651781,0.0371299548,0.0055193176,0.0150526844,0.0868038133,0.0050175615,0.0020070246,0.1144004014,0.2082288008,0.0245860512,0.0095333668,0.0080280983,0.0050175615,0.0270948319,0.0426492725,0.1194179629
251,0,12,0.25,1278,4559,285,375,419,0.175915771,0.0616363238,0.009431893,0.0177670542,0.0886159245,0.0625137091,0.015792937,0.1403816626,0.110331213,0.0109673174,0.0067997368,0.0054836587,0.0059223514,0.0085545076,0.0710682167,0.2028953718
252,0,17,0.06,1706,5484,253,329,404,0.1340262582,0.0523340627,0.0049234136,0.0297228301,0.124726477,0.0207877462,0.0102115244,0.0929978118,0.1704959883,0.0040116703,0.0240700219,0.0076586433,0.007840992,0.0233406273,0.0572574763,0.113785558
253,0,14,0.07,1151,3677,293,349,454,0.1264617895,0.0514005983,0.0067990209,0.0320913788,0.1419635572,0.0054392168,0.0070709818,0.0872994289,0.189284743,0.0125101985,0.0046233342,0.001631765,0.0108784335,0.0231166712,0.0581996193,0.0927386456
254,0,14,0.21,1470,4577,242,311,353,0.0939480009,0.044133712,0.0069914791,0.0176971816,0.1144854708,0.0032772558,0.0050251256,0.1015949312,0.1387371641,0.0257810793,0.0034957396,0.0067729954,0.0093948001,0.0168232467,0.0511251912,0.104872187
255,0,10,0,373,979,200,266,299,0.075587334,0.0255362615,0.0030643514,0.0224719101,0.0929519918,0.0020429009,0.0010214505,0.0817160368,0.3432073544,0.0040858018,0.0091930541,0.0112359551,0.0051072523,0.0234933606,0.0286006129,0.0837589377
256,0,15,0,1422,3995,290,341,404,0.1231539424,0.0553191489,0.0097622028,0.0130162703,0.1193992491,0.0262828536,0.0095118899,0.0811013767,0.1088861076,0.0117647059,0.0020025031,0.0055068836,0.0105131414,0.0187734668,0.0650813517,0.1073842303
257,0,13,0,883,2672,262,312,392,0.0969311377,0.0434131737,0.0048652695,0.0258233533,0.1463323353,0.002245509,0.003742515,0.0711077844,0.1508233533,0.0063622754,0.0071107784,0.001497006,0.0112275449,0.0306886228,0.0482784431,0.0733532934
258,0,13,0,940,2844,228,300,377,0.1167369902,0.0478199719,0.0042194093,0.0309423347,0.1322081575,0.0049226442,0.0038677918,0.1037271449,0.1976090014,0.0137130802,0.0045710267,0.0133614627,0.0123066104,0.0158227848,0.0520393812,0.108649789
259,0,11,0,1259,4685,270,317,441,0.1319103522,0.0516542156,0.0098185699,0.0332977588,0.1423692636,0.0271077908,0.0125933831,0.0614727855,0.1820704376,0.0027748132,0.0115261473,0.0057630736,0.008751334,0.0247598719,0.0614727855,0.0885805763
260,0,12,0,942,2478,254,279,331,0.1016949153,0.0423728814,0.0036319613,0.0088781275,0.0811138015,0.0052461663,0.0076674738,0.0306698951,0.1307506053,0.0004035513,0.00645682,0.0294592413,0.00645682,0.0266343826,0.0460048426,0.0359160613
261,0,10,0,560,792,207,330,277,0.1641414141,0.0340909091,0.0025252525,0.0101010101,0.0921717172,0.0088383838,0.0088383838,0.1830808081,0.1603535354,0.0050505051,0.0050505051,0.0265151515,0.0101010101,0.029040404,0.0366161616,0.1919191919
262,0,12,0,710,1855,244,327,347,0.1045822102,0.0458221024,0.0016172507,0.0177897574,0.1115902965,0.004851752,0.0070080863,0.1245283019,0.0921832884,0.0016172507,0.0032345013,0.0177897574,0.0113207547,0.0339622642,0.0474393531,0.1293800539
263,0,15,0.13,948,2618,235,306,343,0.0935828877,0.038579068,0.0064935065,0.0187165775,0.1180290298,0.0049656226,0.0053475936,0.0939648587,0.2020626432,0.0156608098,0.0118411001,0.0076394194,0.0072574484,0.0320855615,0.0450725745,0.0989304813
264,0,21,0.1,2687,8973,248,361,431,0.1497826814,0.0366655522,0.0040120361,0.0461384152,0.1508971359,0.0109216539,0.0075782904,0.1788699432,0.1571380809,0.0157138081,0.0039005907,0.0037891452,0.0100300903,0.0148222445,0.0406775883,0.189791597
265,0,20,0.15,2606,8996,272,370,470,0.1634059582,0.0536905291,0.0081147177,0.0427967986,0.1538461538,0.0086705202,0.0065584704,0.1546242775,0.1886393953,0.0066696309,0.0058915073,0.0057803468,0.0085593597,0.0252334371,0.0618052468,0.1632947977
266,0,14,0.14,1405,4809,271,341,462,0.1470160116,0.0536494074,0.0054065294,0.0420045748,0.164691204,0.022249948,0.0112289457,0.0919110002,0.2123102516,0.0081097941,0.0180910792,0.0031191516,0.0087336245,0.0172593055,0.0590559368,0.1141609482
267,0,11,0,383,934,241,296,296,0.0802997859,0.0278372591,0.0021413276,0.0074946467,0.0888650964,0.0096359743,0.0021413276,0.0792291221,0.0995717345,0.0128479657,0.0021413276,0.0149892934,0.0074946467,0.017130621,0.0299785867,0.0888650964
268,0,21,0.1,2442,7184,266,360,408,0.1295935412,0.042733853,0.0045935412,0.0299276169,0.1453229399,0.0048719376,0.0045935412,0.1464365256,0.1220768374,0.0179565702,0.0055679287,0.013363029,0.0090478842,0.0218541203,0.0473273942,0.1513084633
269,0,11,0,427,1109,221,295,392,0.1226330027,0.0441839495,0,0.042380523,0.1262398557,0.0018034265,0.0027051398,0.0649233544,0.2948602344,0.0009017133,0.042380523,0.0108205591,0.0045085663,0.0234445446,0.0441839495,0.0667267809
270,0,10,0,899,2262,249,301,322,0.1405835544,0.0260831123,0.0141467728,0.0061892131,0.0764809903,0.0711759505,0.0203359859,0.074270557,0.0959328028,0.0035366932,0.0026525199,0.0198938992,0.0070733864,0.0083996463,0.0402298851,0.1454465075
271,0,14,0,1013,3001,240,358,409,0.1356214595,0.0403198934,0.0036654449,0.0406531156,0.1482839054,0.0073308897,0.0039986671,0.1872709097,0.2022659114,0.0213262246,0.0029990003,0.0056647784,0.0116627791,0.0286571143,0.0439853382,0.1946017994
272,0,10,0,903,2767,259,305,303,0.1062522588,0.0310805927,0.0039754246,0.001445609,0.0748102638,0.0097578605,0.0075894471,0.059992772,0.0531261294,0.001445609,0.0086736538,0.0346946151,0.0068666426,0.0318033972,0.0350560173,0.0697506325
273,0,17,0.29,2158,7911,288,347,399,0.1336114271,0.0523321957,0.0116293768,0.0118821894,0.1066868917,0.0310959424,0.0174440652,0.0872203261,0.0991025155,0.0060675009,0.0080900013,0.0084692201,0.0077107825,0.0203514094,0.0639615725,0.1183162685
274,0,10,0.1,846,2373,258,328,405,0.1209439528,0.0488832701,0.00505689,0.0290771176,0.1365360303,0.002528445,0.0037926675,0.0990307627,0.1626632954,0.0080067425,0.009270965,0.00168563,0.01011378,0.0257058576,0.0539401601,0.1015592078
275,0,13,0.23,1470,5157,255,345,482,0.1442699244,0.0387822377,0.0013573783,0.0618576692,0.1954624782,0.0003878224,0.0011634671,0.1343804538,0.2551871243,0.0147372503,0.0083381811,0,0.0089199147,0.0327709909,0.0401396161,0.1347682761
276,0,19,0.11,2583,9397,271,332,442,0.1535596467,0.0477812068,0.0131957008,0.0323507502,0.1241885708,0.0340534213,0.0125571991,0.0898158987,0.1382356071,0.007342769,0.0056400979,0.0096839417,0.0079812706,0.0161753751,0.0609769075,0.12386932
277,0,10,0,517,941,220,291,273,0.1158342189,0.0308182784,0.0063761955,0.0031880978,0.0722635494,0.0255047821,0.0138150903,0.0977683316,0.1509032944,0.0010626993,0.0053134963,0.041445271,0.0053134963,0.0116896918,0.037194474,0.1232731137
278,1,24,0.46,2499,8756,269,341,457,0.1457286432,0.0480813157,0.0053677478,0.0429419826,0.1518958429,0.0146185473,0.0066240292,0.0969620831,0.1582914573,0.0119917771,0.0163316583,0.0029693924,0.0090223847,0.0232983097,0.0534490635,0.1115806304
279,0,10,0,848,2316,235,321,346,0.0949913644,0.0410189983,0.0038860104,0.0207253886,0.1265112263,0.0133851468,0.0086355786,0.1260794473,0.1865284974,0.018134715,0.0038860104,0.01208981,0.0094991364,0.0280656304,0.0449050086,0.1394645941
280,0,14,0,1047,3372,252,290,377,0.0946026097,0.0521945433,0.0008896797,0.0237247924,0.1171411625,0.0029655991,0.0056346382,0.0518979834,0.1524317912,0.0044483986,0.0056346382,0.0121589561,0.0097864769,0.0287663108,0.053084223,0.0548635824
281,0,11,0,972,2473,255,335,317,0.1031136272,0.0311362717,0.0101091791,0.0036393045,0.0845127376,0.0088960776,0.0088960776,0.1120097048,0.1184795795,0.0141528508,0.0129397493,0.0129397493,0.009704812,0.0173877881,0.0412454509,0.1209057825
282,0,14,0.07,1245,3902,269,318,423,0.0966171194,0.0548436699,0.0020502307,0.0317785751,0.1494105587,0.0005125577,0.001537673,0.065351102,0.1022552537,0.0079446438,0.0125576627,0.0033316248,0.0130702204,0.0312660174,0.0568939006,0.0658636597
283,0,15,0,1612,5258,262,332,342,0.1308482313,0.046215291,0.0072270825,0.006466337,0.0969950552,0.0188284519,0.0110308102,0.0977558007,0.102890833,0.002472423,0.0108406238,0.0211106885,0.0068467098,0.0207303157,0.0534423735,0.1165842526
284,0,15,0.2,1759,6357,293,342,389,0.1338681768,0.0426301715,0.0069215039,0.013371087,0.1000471921,0.0138430077,0.0114834041,0.0698442662,0.0957999056,0.0034607519,0.0081799591,0.0113260972,0.0051911279,0.018404908,0.0495516753,0.0836872739
285,0,11,0,1309,3853,238,266,294,0.0747469504,0.0298468726,0.0101219829,0.0018167662,0.0737087983,0.0051907604,0.0051907604,0.0391902414,0.0830521671,0.0150532053,0.000259538,0.0155722813,0.0051907604,0.0246561121,0.0399688554,0.0443810018
286,0,11,0.09,608,1455,243,321,392,0.1175257732,0.0405498282,0.0068728522,0.0316151203,0.1140893471,0.0020618557,0.0048109966,0.116838488,0.2027491409,0.0213058419,0.0013745704,0.0130584192,0.006185567,0.0213058419,0.0474226804,0.1189003436
287,0,13,0,1108,2708,244,303,344,0.0915805022,0.0494830133,0.0073855244,0.011816839,0.0971196455,0.011816839,0.0107090103,0.0856720827,0.1429098966,0.0177252585,0.0025849335,0.0062776957,0.0088626292,0.0180945347,0.0568685377,0.0974889217
288,0,16,0,1696,6047,251,283,309,0.0952538449,0.0398544733,0.0033074252,0.0041342815,0.0828510005,0.0133950719,0.0090954192,0.0438233835,0.0659831321,0.0047957665,0.005787994,0.0279477427,0.0094261617,0.0196791798,0.0431618985,0.0572184554
289,0,10,0,687,2127,230,277,368,0.0897978373,0.0484250118,0.0047014575,0.0267983075,0.1081335214,0.0047014575,0.0028208745,0.0639398213,0.1349318289,0.0136342266,0.0047014575,0.0047014575,0.0079924777,0.0343206394,0.0531264692,0.0686412788
290,0,11,0,1153,4163,270,324,427,0.1436464088,0.0514052366,0.0091280327,0.0290655777,0.1359596445,0.0146528945,0.0088878213,0.07278405,0.1734326207,0.0045640163,0.0112899351,0.007446553,0.0091280327,0.0290655777,0.0605332693,0.0874369445
291,0,10,0,623,1807,258,309,388,0.0951853901,0.0570005534,0.0022136137,0.0226895407,0.104039845,0.0044272274,0.0033204206,0.0658550083,0.1632540122,0.0033204206,0.0094078583,0.0105146652,0.0060874377,0.020475927,0.0592141671,0.0702822357
292,0,12,0.17,924,2957,256,306,367,0.1011159959,0.0395671288,0.0043963476,0.0206290159,0.1095705107,0.0050727088,0.0064254312,0.0686506595,0.1227595536,0.0118363206,0.0060872506,0.0094690565,0.0067636118,0.0277308083,0.0439634765,0.0737233683
293,0,18,0.28,1977,7023,274,338,480,0.1403958422,0.0437135127,0.0066922967,0.0495514737,0.1764203332,0.0072618539,0.0044140681,0.0948312687,0.2020504058,0.015093265,0.0074042432,0.0004271679,0.0096824719,0.0279083013,0.0504058095,0.1020931226
294,1,19,0.63,2367,9232,288,348,363,0.1385398614,0.0384532062,0.0121317158,0.0037911612,0.0855719237,0.0082322357,0.0086655113,0.0778812825,0.0233968804,0.0025996534,0.0153812825,0.0225303293,0.0051993068,0.0189558059,0.050584922,0.0861135182
